# COSI2 B0 scan,,,,,,
300.37,115.1,247.13,-47.674,-0.861,1.97,47.722
289.7,115.1,247.13,-47.669,-0.877,1.974,47.72
279.03,115.1,247.13,-47.667,-0.883,1.972,47.714
268.37,115.1,247.13,-47.66,-0.9,1.977,47.71
257.7,115.1,247.13,-47.662,-0.905,1.977,47.714
247.03,115.1,247.13,-47.665,-0.921,1.973,47.715
236.37,115.1,247.13,-47.669,-0.932,1.973,47.72
225.7,115.1,247.13,-47.681,-0.939,1.97,47.731
215.03,115.1,247.13,-47.693,-0.958,1.964,47.745
204.37,115.1,247.13,-47.707,-0.969,1.965,47.755
193.7,115.1,247.13,-47.716,-0.982,1.949,47.765
183.03,115.1,247.13,-47.736,-1.001,1.952,47.783
172.37,125.77,247.13,-47.739,-1.007,1.934,47.79
183.03,125.77,247.13,-47.726,-0.986,1.94,47.779
193.7,125.77,247.13,-47.709,-0.978,1.942,47.758
204.37,125.77,247.13,-47.695,-0.962,1.954,47.745
215.03,125.77,247.13,-47.682,-0.948,1.963,47.732
225.7,125.77,247.13,-47.675,-0.933,1.967,47.729
236.37,125.77,247.13,-47.666,-0.924,1.969,47.716
247.03,125.77,247.13,-47.664,-0.917,1.972,47.712
257.7,125.77,247.13,-47.657,-0.902,1.98,47.707
268.37,125.77,247.13,-47.666,-0.89,1.98,47.712
279.03,125.77,247.13,-47.663,-0.879,1.98,47.712
289.7,125.77,247.13,-47.661,-0.876,1.986,47.716
300.37,125.77,247.13,-47.674,-0.86,1.978,47.725
311.03,125.77,247.13,-47.68,-0.847,1.98,47.728
321.7,136.43,247.13,-47.696,-0.837,1.985,47.745
311.03,136.43,247.13,-47.682,-0.845,1.989,47.732
300.37,136.43,247.13,-47.681,-0.859,1.993,47.726
289.7,136.43,247.13,-47.666,-0.873,1.995,47.715
279.03,136.43,247.13,-47.665,-0.881,1.992,47.715
268.37,136.43,247.13,-47.666,-0.886,1.986,47.715
257.7,136.43,247.13,-47.657,-0.898,1.978,47.708
247.03,136.43,247.13,-47.66,-0.903,1.972,47.711
236.37,136.43,247.13,-47.667,-0.917,1.973,47.717
225.7,136.43,247.13,-47.669,-0.924,1.967,47.719
215.03,136.43,247.13,-47.681,-0.942,1.96,47.731
204.37,136.43,247.13,-47.689,-0.952,1.953,47.74
193.7,136.43,247.13,-47.701,-0.957,1.942,47.751
183.03,136.43,247.13,-47.717,-0.972,1.932,47.766
172.37,147.1,247.13,-47.727,-0.982,1.918,47.775
183.03,147.1,247.13,-47.716,-0.968,1.928,47.758
193.7,147.1,247.13,-47.699,-0.952,1.932,47.744
204.37,147.1,247.13,-47.682,-0.947,1.944,47.737
215.03,147.1,247.13,-47.676,-0.932,1.953,47.722
225.7,147.1,247.13,-47.657,-0.919,1.962,47.705
236.37,147.1,247.13,-47.658,-0.911,1.969,47.707
247.03,147.1,247.13,-47.653,-0.904,1.981,47.704
257.7,147.1,247.13,-47.648,-0.898,1.985,47.698
268.37,147.1,247.13,-47.655,-0.889,1.99,47.706
279.03,147.1,247.13,-47.655,-0.879,1.999,47.704
289.7,147.1,247.13,-47.661,-0.869,1.999,47.714
300.37,147.1,247.13,-47.675,-0.853,2.008,47.723
311.03,147.1,247.13,-47.682,-0.846,2.012,47.732
321.7,157.77,247.13,-47.702,-0.836,2.022,47.756
311.03,157.77,247.13,-47.682,-0.844,2.022,47.733
300.37,157.77,247.13,-47.671,-0.856,2.021,47.721
289.7,157.77,247.13,-47.659,-0.862,2.014,47.71
279.03,157.77,247.13,-47.652,-0.872,2.014,47.705
268.37,157.77,247.13,-47.645,-0.882,2.001,47.695
257.7,157.77,247.13,-47.645,-0.89,1.998,47.696
247.03,157.77,247.13,-47.644,-0.903,1.985,47.695
236.37,157.77,247.13,-47.647,-0.903,1.966,47.694
225.7,157.77,247.13,-47.652,-0.916,1.964,47.704
215.03,157.77,247.13,-47.667,-0.921,1.952,47.716
204.37,157.77,247.13,-47.665,-0.932,1.941,47.717
193.7,157.77,247.13,-47.681,-0.946,1.934,47.731
183.03,157.77,247.13,-47.7,-0.956,1.921,47.748
183.03,168.43,247.13,-47.696,-0.945,1.912,47.744
193.7,168.43,247.13,-47.667,-0.936,1.924,47.719
204.37,168.43,247.13,-47.659,-0.924,1.938,47.706
215.03,168.43,247.13,-47.648,-0.915,1.947,47.698
225.7,168.43,247.13,-47.638,-0.905,1.96,47.687
236.37,168.43,247.13,-47.634,-0.905,1.975,47.682
247.03,168.43,247.13,-47.63,-0.892,1.983,47.682
257.7,168.43,247.13,-47.627,-0.887,1.99,47.68
268.37,168.43,247.13,-47.638,-0.878,2.004,47.687
279.03,168.43,247.13,-47.645,-0.869,2.022,47.693
289.7,168.43,247.13,-47.647,-0.866,2.034,47.7
300.37,168.43,247.13,-47.665,-0.855,2.035,47.714
300.37,179.1,247.13,-47.656,-0.853,2.055,47.708
289.7,179.1,247.13,-47.636,-0.858,2.044,47.688
279.03,179.1,247.13,-47.629,-0.867,2.031,47.68
268.37,179.1,247.13,-47.622,-0.871,2.019,47.673
257.7,179.1,247.13,-47.617,-0.879,2.004,47.67
247.03,179.1,247.13,-47.624,-0.891,1.986,47.673
236.37,179.1,247.13,-47.626,-0.897,1.977,47.676
225.7,179.1,247.13,-47.628,-0.905,1.967,47.679
215.03,179.1,247.13,-47.638,-0.907,1.953,47.687
204.37,179.1,247.13,-47.645,-0.919,1.936,47.697
204.37,189.77,247.13,-47.632,-0.914,1.936,47.682
215.03,189.77,247.13,-47.623,-0.901,1.947,47.671
225.7,189.77,247.13,-47.617,-0.898,1.96,47.666
236.37,189.77,247.13,-47.612,-0.892,1.973,47.661
247.03,189.77,247.13,-47.609,-0.886,1.992,47.659
257.7,189.77,247.13,-47.61,-0.881,2.008,47.655
268.37,189.77,247.13,-47.609,-0.869,2.03,47.657
279.03,189.77,247.13,-47.615,-0.864,2.044,47.666
279.03,200.43,247.13,-47.603,-0.863,2.052,47.655
268.37,200.43,247.13,-47.597,-0.874,2.03,47.648
257.7,200.43,247.13,-47.591,-0.875,2.016,47.642
247.03,200.43,247.13,-47.585,-0.878,1.996,47.639
236.37,200.43,247.13,-47.596,-0.886,1.983,47.647
225.7,200.43,247.13,-47.598,-0.891,1.967,47.649
215.03,211.1,257.8,-47.597,-0.883,1.942,47.644
225.7,211.1,257.8,-47.59,-0.887,1.963,47.639
236.37,211.1,257.8,-47.585,-0.879,1.976,47.634
247.03,211.1,257.8,-47.58,-0.881,1.993,47.632
257.7,211.1,257.8,-47.585,-0.875,2.014,47.631
268.37,211.1,257.8,-47.582,-0.867,2.035,47.636
300.37,200.43,257.8,-47.623,-0.856,2.086,47.675
289.7,200.43,257.8,-47.616,-0.853,2.062,47.668
279.03,200.43,257.8,-47.606,-0.858,2.054,47.659
268.37,200.43,257.8,-47.595,-0.872,2.03,47.651
257.7,200.43,257.8,-47.596,-0.875,2.006,47.646
247.03,200.43,257.8,-47.597,-0.879,1.995,47.649
236.37,200.43,257.8,-47.6,-0.875,1.981,47.649
225.7,200.43,257.8,-47.61,-0.883,1.966,47.656
215.03,200.43,257.8,-47.613,-0.893,1.949,47.662
204.37,200.43,257.8,-47.622,-0.895,1.922,47.67
183.03,189.77,257.8,-47.665,-0.916,1.898,47.713
193.7,189.77,257.8,-47.654,-0.909,1.91,47.701
204.37,189.77,257.8,-47.636,-0.901,1.927,47.687
215.03,189.77,257.8,-47.63,-0.898,1.944,47.678
225.7,189.77,257.8,-47.62,-0.888,1.959,47.669
236.37,189.77,257.8,-47.62,-0.887,1.976,47.667
247.03,189.77,257.8,-47.621,-0.881,1.99,47.671
257.7,189.77,257.8,-47.612,-0.874,2.005,47.661
268.37,189.77,257.8,-47.618,-0.868,2.022,47.67
279.03,189.77,257.8,-47.623,-0.863,2.041,47.675
289.7,189.77,257.8,-47.631,-0.862,2.052,47.684
300.37,189.77,257.8,-47.649,-0.854,2.072,47.702
311.03,179.1,257.8,-47.68,-0.846,2.072,47.733
300.37,179.1,257.8,-47.665,-0.851,2.056,47.719
289.7,179.1,257.8,-47.649,-0.86,2.041,47.705
279.03,179.1,257.8,-47.638,-0.864,2.033,47.689
268.37,179.1,257.8,-47.638,-0.868,2.017,47.689
257.7,179.1,257.8,-47.628,-0.878,1.995,47.677
247.03,179.1,257.8,-47.633,-0.887,1.985,47.683
236.37,179.1,257.8,-47.63,-0.892,1.975,47.682
225.7,179.1,257.8,-47.641,-0.891,1.959,47.689
215.03,179.1,257.8,-47.642,-0.903,1.941,47.695
204.37,179.1,257.8,-47.656,-0.906,1.931,47.704
193.7,179.1,257.8,-47.671,-0.917,1.914,47.72
172.37,168.43,257.8,-47.714,-0.944,1.896,47.76
183.03,168.43,257.8,-47.704,-0.935,1.903,47.749
193.7,168.43,257.8,-47.685,-0.922,1.918,47.733
204.37,168.43,257.8,-47.671,-0.915,1.932,47.718
215.03,168.43,257.8,-47.658,-0.907,1.941,47.709
225.7,168.43,257.8,-47.659,-0.903,1.96,47.705
236.37,168.43,257.8,-47.651,-0.891,1.966,47.694
247.03,168.43,257.8,-47.642,-0.886,1.982,47.692
257.7,168.43,257.8,-47.642,-0.881,1.99,47.691
268.37,168.43,257.8,-47.645,-0.877,2,47.694
279.03,168.43,257.8,-47.652,-0.863,2.011,47.706
289.7,168.43,257.8,-47.662,-0.864,2.021,47.713
300.37,168.43,257.8,-47.675,-0.85,2.035,47.725
311.03,168.43,257.8,-47.692,-0.851,2.048,47.743
321.7,157.77,257.8,-47.715,-0.835,2.025,47.765
311.03,157.77,257.8,-47.697,-0.847,2.02,47.749
300.37,157.77,257.8,-47.688,-0.854,2.019,47.738
289.7,157.77,257.8,-47.666,-0.861,2.016,47.719
279.03,157.77,257.8,-47.663,-0.867,2.005,47.711
268.37,157.77,257.8,-47.659,-0.873,1.995,47.708
257.7,157.77,257.8,-47.65,-0.883,1.985,47.7
247.03,157.77,257.8,-47.655,-0.895,1.977,47.703
236.37,157.77,257.8,-47.657,-0.893,1.966,47.708
225.7,157.77,257.8,-47.664,-0.903,1.956,47.707
215.03,157.77,257.8,-47.669,-0.909,1.946,47.717
204.37,157.77,257.8,-47.683,-0.919,1.937,47.731
193.7,157.77,257.8,-47.694,-0.933,1.923,47.745
183.03,157.77,257.8,-47.71,-0.947,1.913,47.758
172.37,147.1,257.8,-47.74,-0.976,1.908,47.788
183.03,147.1,257.8,-47.719,-0.952,1.914,47.767
193.7,147.1,257.8,-47.706,-0.946,1.929,47.755
204.37,147.1,257.8,-47.695,-0.93,1.935,47.74
215.03,147.1,257.8,-47.678,-0.92,1.941,47.724
225.7,147.1,257.8,-47.674,-0.912,1.955,47.723
236.37,147.1,257.8,-47.668,-0.903,1.959,47.718
247.03,147.1,257.8,-47.661,-0.896,1.973,47.71
257.7,147.1,257.8,-47.666,-0.889,1.978,47.713
268.37,147.1,257.8,-47.664,-0.883,1.988,47.713
279.03,147.1,257.8,-47.669,-0.871,1.992,47.72
289.7,147.1,257.8,-47.673,-0.867,1.996,47.725
300.37,147.1,257.8,-47.686,-0.854,2,47.733
311.03,147.1,257.8,-47.702,-0.844,2.005,47.754
321.7,136.43,257.8,-47.711,-0.838,1.99,47.761
311.03,136.43,257.8,-47.702,-0.846,1.991,47.755
300.37,136.43,257.8,-47.685,-0.855,1.989,47.737
289.7,136.43,257.8,-47.678,-0.862,1.99,47.728
279.03,136.43,257.8,-47.674,-0.872,1.987,47.721
268.37,136.43,257.8,-47.668,-0.888,1.983,47.719
257.7,136.43,257.8,-47.666,-0.889,1.975,47.715
247.03,136.43,257.8,-47.666,-0.904,1.97,47.718
236.37,136.43,257.8,-47.67,-0.914,1.96,47.721
225.7,136.43,257.8,-47.685,-0.914,1.958,47.734
215.03,136.43,257.8,-47.692,-0.931,1.953,47.741
204.37,136.43,257.8,-47.703,-0.942,1.939,47.753
193.7,136.43,257.8,-47.713,-0.956,1.932,47.762
183.03,136.43,257.8,-47.729,-0.972,1.924,47.776
172.37,125.77,257.8,-47.755,-0.993,1.919,47.806
183.03,125.77,257.8,-47.736,-0.979,1.929,47.785
193.7,125.77,257.8,-47.723,-0.965,1.935,47.769
204.37,125.77,257.8,-47.711,-0.946,1.943,47.761
215.03,125.77,257.8,-47.695,-0.934,1.949,47.747
225.7,125.77,257.8,-47.695,-0.924,1.959,47.744
236.37,125.77,257.8,-47.679,-0.915,1.956,47.724
247.03,125.77,257.8,-47.68,-0.902,1.97,47.726
257.7,125.77,257.8,-47.672,-0.898,1.965,47.721
268.37,125.77,257.8,-47.675,-0.885,1.978,47.723
279.03,125.77,257.8,-47.671,-0.881,1.978,47.722
289.7,125.77,257.8,-47.681,-0.866,1.976,47.73
300.37,125.77,257.8,-47.686,-0.859,1.978,47.735
311.03,125.77,257.8,-47.695,-0.847,1.974,47.743
321.7,115.1,257.8,-47.703,-0.839,1.959,47.752
311.03,115.1,257.8,-47.69,-0.847,1.967,47.737
300.37,115.1,257.8,-47.69,-0.858,1.967,47.74
289.7,115.1,257.8,-47.678,-0.87,1.97,47.727
279.03,115.1,257.8,-47.677,-0.881,1.971,47.726
268.37,115.1,257.8,-47.673,-0.89,1.971,47.725
257.7,115.1,257.8,-47.674,-0.897,1.97,47.723
247.03,115.1,257.8,-47.674,-0.912,1.97,47.724
236.37,115.1,257.8,-47.685,-0.919,1.96,47.73
225.7,115.1,257.8,-47.685,-0.929,1.96,47.734
215.03,115.1,257.8,-47.702,-0.943,1.956,47.751
204.37,115.1,257.8,-47.716,-0.954,1.949,47.764
193.7,115.1,257.8,-47.729,-0.968,1.942,47.78
183.03,115.1,257.8,-47.743,-0.987,1.936,47.793
183.03,104.43,257.8,-47.748,-0.991,1.948,47.798
193.7,104.43,257.8,-47.737,-0.982,1.957,47.784
204.37,104.43,257.8,-47.718,-0.967,1.959,47.767
215.03,104.43,257.8,-47.699,-0.952,1.959,47.75
225.7,104.43,257.8,-47.696,-0.939,1.959,47.745
236.37,104.43,257.8,-47.687,-0.929,1.961,47.738
247.03,104.43,257.8,-47.682,-0.917,1.968,47.73
257.7,104.43,257.8,-47.673,-0.904,1.969,47.72
268.37,104.43,257.8,-47.675,-0.892,1.962,47.723
279.03,104.43,257.8,-47.676,-0.884,1.967,47.725
289.7,104.43,257.8,-47.679,-0.876,1.962,47.729
300.37,104.43,257.8,-47.682,-0.861,1.959,47.73
311.03,93.77,257.8,-47.684,-0.856,1.95,47.73
300.37,93.77,257.8,-47.68,-0.871,1.955,47.727
289.7,93.77,257.8,-47.67,-0.877,1.961,47.718
279.03,93.77,257.8,-47.671,-0.89,1.962,47.718
268.37,93.77,257.8,-47.673,-0.897,1.963,47.719
257.7,93.77,257.8,-47.674,-0.912,1.963,47.721
247.03,93.77,257.8,-47.681,-0.925,1.97,47.732
236.37,93.77,257.8,-47.686,-0.936,1.97,47.737
225.7,93.77,257.8,-47.693,-0.947,1.972,47.743
215.03,93.77,257.8,-47.704,-0.959,1.968,47.755
204.37,93.77,257.8,-47.719,-0.974,1.97,47.771
193.7,93.77,257.8,-47.739,-0.993,1.966,47.792
193.7,83.1,257.8,-47.743,-1,1.973,47.794
204.37,83.1,257.8,-47.725,-0.982,1.976,47.774
215.03,83.1,257.8,-47.703,-0.967,1.971,47.758
225.7,83.1,257.8,-47.693,-0.95,1.97,47.741
236.37,83.1,257.8,-47.68,-0.946,1.974,47.73
247.03,83.1,257.8,-47.674,-0.931,1.975,47.725
257.7,83.1,257.8,-47.671,-0.922,1.966,47.719
268.37,83.1,257.8,-47.668,-0.905,1.966,47.713
279.03,83.1,257.8,-47.667,-0.886,1.963,47.716
289.7,83.1,257.8,-47.673,-0.874,1.953,47.718
279.03,72.43,257.8,-47.659,-0.897,1.964,47.711
268.37,72.43,257.8,-47.664,-0.909,1.967,47.713
257.7,72.43,257.8,-47.669,-0.926,1.97,47.715
247.03,72.43,257.8,-47.673,-0.935,1.978,47.721
236.37,72.43,257.8,-47.682,-0.951,1.981,47.734
225.7,72.43,257.8,-47.684,-0.957,1.978,47.734
204.37,61.77,268.47,-47.741,-0.984,1.978,47.792
215.03,61.77,268.47,-47.723,-0.973,1.971,47.772
225.7,61.77,268.47,-47.701,-0.961,1.973,47.751
236.37,61.77,268.47,-47.696,-0.946,1.971,47.742
247.03,61.77,268.47,-47.688,-0.933,1.967,47.738
257.7,61.77,268.47,-47.68,-0.927,1.957,47.729
268.37,61.77,268.47,-47.678,-0.91,1.957,47.726
279.03,61.77,268.47,-47.672,-0.903,1.948,47.724
300.37,72.43,268.47,-47.68,-0.875,1.928,47.727
289.7,72.43,268.47,-47.676,-0.884,1.937,47.724
279.03,72.43,268.47,-47.678,-0.902,1.948,47.725
268.37,72.43,268.47,-47.682,-0.904,1.949,47.73
257.7,72.43,268.47,-47.683,-0.921,1.959,47.733
247.03,72.43,268.47,-47.683,-0.933,1.959,47.731
236.37,72.43,268.47,-47.698,-0.943,1.962,47.746
225.7,72.43,268.47,-47.711,-0.956,1.963,47.761
215.03,72.43,268.47,-47.724,-0.964,1.968,47.779
204.37,72.43,268.47,-47.745,-0.979,1.971,47.794
183.03,83.1,268.47,-47.785,-1.01,1.956,47.836
193.7,83.1,268.47,-47.765,-0.991,1.959,47.813
204.37,83.1,268.47,-47.741,-0.978,1.962,47.79
215.03,83.1,268.47,-47.726,-0.958,1.955,47.776
225.7,83.1,268.47,-47.709,-0.95,1.962,47.759
236.37,83.1,268.47,-47.692,-0.939,1.961,47.742
247.03,83.1,268.47,-47.689,-0.928,1.961,47.738
257.7,83.1,268.47,-47.688,-0.915,1.956,47.738
268.37,83.1,268.47,-47.676,-0.903,1.949,47.724
279.03,83.1,268.47,-47.678,-0.892,1.947,47.727
289.7,83.1,268.47,-47.682,-0.877,1.941,47.731
300.37,83.1,268.47,-47.687,-0.866,1.938,47.733
321.7,93.77,268.47,-47.71,-0.844,1.933,47.757
311.03,93.77,268.47,-47.696,-0.852,1.943,47.743
300.37,93.77,268.47,-47.687,-0.862,1.942,47.738
289.7,93.77,268.47,-47.685,-0.878,1.945,47.732
279.03,93.77,268.47,-47.687,-0.887,1.949,47.735
268.37,93.77,268.47,-47.685,-0.906,1.952,47.735
257.7,93.77,268.47,-47.69,-0.913,1.949,47.735
247.03,93.77,268.47,-47.692,-0.921,1.949,47.737
236.37,93.77,268.47,-47.7,-0.934,1.955,47.75
225.7,93.77,268.47,-47.71,-0.941,1.955,47.759
215.03,93.77,268.47,-47.722,-0.955,1.951,47.77
204.37,93.77,268.47,-47.741,-0.96,1.948,47.788
193.7,93.77,268.47,-47.761,-0.984,1.946,47.811
183.03,93.77,268.47,-47.785,-1.004,1.945,47.833
172.37,104.43,268.47,-47.793,-1.009,1.919,47.845
183.03,104.43,268.47,-47.771,-0.992,1.93,47.821
193.7,104.43,268.47,-47.748,-0.973,1.933,47.799
204.37,104.43,268.47,-47.731,-0.955,1.942,47.776
215.03,104.43,268.47,-47.719,-0.953,1.947,47.768
225.7,104.43,268.47,-47.707,-0.934,1.95,47.757
236.37,104.43,268.47,-47.7,-0.924,1.954,47.749
247.03,104.43,268.47,-47.688,-0.918,1.951,47.743
257.7,104.43,268.47,-47.688,-0.908,1.953,47.735
268.37,104.43,268.47,-47.682,-0.896,1.958,47.734
279.03,104.43,268.47,-47.69,-0.887,1.951,47.735
289.7,104.43,268.47,-47.693,-0.873,1.949,47.74
300.37,104.43,268.47,-47.701,-0.858,1.95,47.745
311.03,104.43,268.47,-47.702,-0.854,1.942,47.749
321.7,115.1,268.47,-47.716,-0.84,1.951,47.764
311.03,115.1,268.47,-47.708,-0.847,1.958,47.757
300.37,115.1,268.47,-47.694,-0.863,1.96,47.744
289.7,115.1,268.47,-47.695,-0.866,1.958,47.74
279.03,115.1,268.47,-47.687,-0.878,1.958,47.737
268.37,115.1,268.47,-47.685,-0.892,1.956,47.733
257.7,115.1,268.47,-47.683,-0.899,1.963,47.735
247.03,115.1,268.47,-47.684,-0.909,1.949,47.736
236.37,115.1,268.47,-47.692,-0.917,1.948,47.74
225.7,115.1,268.47,-47.699,-0.924,1.942,47.748
215.03,115.1,268.47,-47.719,-0.94,1.94,47.762
204.37,115.1,268.47,-47.726,-0.943,1.933,47.778
193.7,115.1,268.47,-47.744,-0.959,1.927,47.792
183.03,115.1,268.47,-47.759,-0.979,1.919,47.807
172.37,125.77,268.47,-47.778,-0.985,1.903,47.822
183.03,125.77,268.47,-47.756,-0.969,1.907,47.8
193.7,125.77,268.47,-47.736,-0.952,1.915,47.785
204.37,125.77,268.47,-47.717,-0.936,1.924,47.767
215.03,125.77,268.47,-47.71,-0.93,1.932,47.758
225.7,125.77,268.47,-47.695,-0.924,1.94,47.741
236.37,125.77,268.47,-47.689,-0.91,1.946,47.743
247.03,125.77,268.47,-47.684,-0.905,1.953,47.732
257.7,125.77,268.47,-47.681,-0.899,1.958,47.73
268.37,125.77,268.47,-47.682,-0.889,1.964,47.727
279.03,125.77,268.47,-47.683,-0.877,1.964,47.733
289.7,125.77,268.47,-47.693,-0.87,1.966,47.739
300.37,125.77,268.47,-47.699,-0.86,1.961,47.749
311.03,125.77,268.47,-47.707,-0.849,1.966,47.755
321.7,136.43,268.47,-47.726,-0.839,1.976,47.779
311.03,136.43,268.47,-47.71,-0.847,1.979,47.757
300.37,136.43,268.47,-47.703,-0.852,1.981,47.751
289.7,136.43,268.47,-47.688,-0.86,1.983,47.739
279.03,136.43,268.47,-47.682,-0.869,1.98,47.73
268.37,136.43,268.47,-47.676,-0.881,1.973,47.721
257.7,136.43,268.47,-47.675,-0.887,1.963,47.728
247.03,136.43,268.47,-47.674,-0.898,1.957,47.727
236.37,136.43,268.47,-47.679,-0.905,1.951,47.729
225.7,136.43,268.47,-47.692,-0.911,1.942,47.742
215.03,136.43,268.47,-47.697,-0.927,1.937,47.745
204.37,136.43,268.47,-47.713,-0.929,1.924,47.759
193.7,136.43,268.47,-47.726,-0.937,1.914,47.773
183.03,136.43,268.47,-47.741,-0.956,1.902,47.788
172.37,147.1,268.47,-47.747,-0.959,1.883,47.793
183.03,147.1,268.47,-47.726,-0.939,1.896,47.772
193.7,147.1,268.47,-47.712,-0.933,1.914,47.761
204.37,147.1,268.47,-47.698,-0.923,1.923,47.746
215.03,147.1,268.47,-47.686,-0.908,1.932,47.729
225.7,147.1,268.47,-47.679,-0.906,1.94,47.725
236.37,147.1,268.47,-47.677,-0.897,1.947,47.725
247.03,147.1,268.47,-47.672,-0.889,1.961,47.72
257.7,147.1,268.47,-47.671,-0.881,1.967,47.72
268.37,147.1,268.47,-47.674,-0.87,1.978,47.723
279.03,147.1,268.47,-47.679,-0.869,1.985,47.727
289.7,147.1,268.47,-47.686,-0.863,1.996,47.74
300.37,147.1,268.47,-47.695,-0.857,1.989,47.744
311.03,147.1,268.47,-47.711,-0.848,1.993,47.76
321.7,157.77,268.47,-47.733,-0.837,2.023,47.784
311.03,157.77,268.47,-47.709,-0.846,2.02,47.763
300.37,157.77,268.47,-47.691,-0.854,2.012,47.741
289.7,157.77,268.47,-47.678,-0.856,2.01,47.725
279.03,157.77,268.47,-47.668,-0.865,1.996,47.717
268.37,157.77,268.47,-47.664,-0.87,1.986,47.713
257.7,157.77,268.47,-47.658,-0.882,1.979,47.707
247.03,157.77,268.47,-47.662,-0.89,1.967,47.711
236.37,157.77,268.47,-47.664,-0.893,1.956,47.711
225.7,157.77,268.47,-47.671,-0.897,1.942,47.72
215.03,157.77,268.47,-47.676,-0.904,1.931,47.723
204.37,157.77,268.47,-47.691,-0.909,1.92,47.736
193.7,157.77,268.47,-47.701,-0.919,1.906,47.748
183.03,157.77,268.47,-47.717,-0.933,1.892,47.761
172.37,168.43,268.47,-47.724,-0.932,1.876,47.768
183.03,168.43,268.47,-47.708,-0.92,1.89,47.754
193.7,168.43,268.47,-47.686,-0.911,1.9,47.732
204.37,168.43,268.47,-47.678,-0.904,1.913,47.725
215.03,168.43,268.47,-47.66,-0.9,1.93,47.707
225.7,168.43,268.47,-47.657,-0.89,1.95,47.709
236.37,168.43,268.47,-47.645,-0.885,1.955,47.694
247.03,168.43,268.47,-47.648,-0.886,1.972,47.699
257.7,168.43,268.47,-47.653,-0.871,1.984,47.699
268.37,168.43,268.47,-47.654,-0.876,1.998,47.704
279.03,168.43,268.47,-47.658,-0.867,2.004,47.708
289.7,168.43,268.47,-47.67,-0.855,2.024,47.72
300.37,168.43,268.47,-47.681,-0.851,2.027,47.733
311.03,168.43,268.47,-47.702,-0.847,2.038,47.753
311.03,179.1,268.47,-47.698,-0.841,2.066,47.745
300.37,179.1,268.47,-47.674,-0.854,2.053,47.726
289.7,179.1,268.47,-47.653,-0.862,2.038,47.705
279.03,179.1,268.47,-47.642,-0.863,2.023,47.696
268.37,179.1,268.47,-47.635,-0.87,2.009,47.685
257.7,179.1,268.47,-47.638,-0.87,1.992,47.687
247.03,179.1,268.47,-47.638,-0.875,1.978,47.685
236.37,179.1,268.47,-47.635,-0.883,1.965,47.684
225.7,179.1,268.47,-47.644,-0.883,1.949,47.691
215.03,179.1,268.47,-47.654,-0.891,1.937,47.702
204.37,179.1,268.47,-47.662,-0.897,1.917,47.706
193.7,179.1,268.47,-47.674,-0.901,1.902,47.72
193.7,189.77,268.47,-47.66,-0.897,1.9,47.706
204.37,189.77,268.47,-47.641,-0.897,1.919,47.688
215.03,189.77,268.47,-47.631,-0.891,1.932,47.681
225.7,189.77,268.47,-47.628,-0.884,1.95,47.676
236.37,189.77,268.47,-47.626,-0.879,1.967,47.673
247.03,189.77,268.47,-47.617,-0.88,1.979,47.668
257.7,189.77,268.47,-47.62,-0.873,1.999,47.67
268.37,189.77,268.47,-47.623,-0.867,2.015,47.671
279.03,189.77,268.47,-47.635,-0.865,2.039,47.677
289.7,189.77,268.47,-47.641,-0.852,2.046,47.693
289.7,200.43,268.47,-47.618,-0.86,2.063,47.671
279.03,200.43,268.47,-47.615,-0.863,2.046,47.666
268.37,200.43,268.47,-47.609,-0.867,2.026,47.66
257.7,200.43,268.47,-47.603,-0.87,2.014,47.654
